label,message,num_characters,num_words,num_sentences
spam,urgent we are trying to contact you last weekends draw shows u have won a  prize guaranteed call  claim code k valid hrs p pm,125,25,1
ham,no worries hope photo shoot went well have a spiffing fun at workage,68,13,1
ham,i feel like a dick because i keep sleeping through your texts and facebook messages sup you in town,99,19,1
spam,did you hear about the new divorce barbie it comes with all of kens stuff,73,15,1
ham,yay you better not have told that to  other girls either,56,11,1
ham,i dun believe u i thk u told him,32,9,1
ham,so im doing a list of buyers,28,7,1
ham,u dont know how stubborn i am i didnt even want to go to the hospital i kept telling mark im not a weak sucker hospitals are for weak suckers,141,30,1
ham,can you plz tell me the ans bslvyl sent via fullonsmscom,56,11,1
ham,we r stayin here an extra week back next wed how did we do in the rugby this weekend hi to and and  c u soon,108,26,1
ham,ok cool see ya then,19,5,1
ham,okay but i thought you were the expert,38,8,1
ham,im ok will do my part tomorrow,30,7,1
ham,havent planning to buy later i check already lido only got  show in e afternoon u finish work already,101,19,1
ham,check with nuerologist,22,3,1
ham,whatever im pretty pissed off,29,5,1
spam,as a sim subscriber you are selected to receive a bonus get it delivered to your door txt the word ok to no  to claim pmsg exp apr,130,28,1
ham,nope meanwhile she talk say make i greet you,44,9,1
ham,you available now im like right around hillsborough amp  ltgt th,64,11,1
ham,this is a long fuckin showr,27,6,1
ham,sorry ill call later,20,4,1
ham,my sister in law hope you are having a great month just saying hey abiola,73,15,1
spam,loan for any purpose    homeowners  tenants welcome have you been previously refused we can still help call free   or text back help,132,22,1
ham,hey congrats u id luv  but ive had  go home,43,10,1
spam,uve bin awarded  to play  instant cash call  to claim every th player wins min  optout,86,16,1
ham,k jason says hes gonna be around so ill be up there around  ltgt,64,15,1
ham,how will i creep on you now,27,7,1
ham,hi its in durban are you still on this number,45,10,1
ham,i felt sonot any conveying reason ese he what about me,54,11,1
spam,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse,130,20,1
ham,if you r  home then come down within  min,41,9,1
ham,k want us to come by now,24,7,1
ham,just looked it up and addie goes back monday sucks to be her,60,13,1
ham,nah cant help you there ive never had an iphone,47,10,1
ham,i wonder if your phone battery went dead  i had to tell you i love you babe,75,17,1
spam,your credits have been topped up for httpwwwbubbletextcom your renewal pin is tgxxrz,84,13,1
ham,hi babe u r most likely to be in bed but im so sorry about tonight i really wanna see u tomorrow so call me at  love me xxx,123,30,1
ham,so you think i should actually talk to him not call his boss in the morning i went to this place last year and he told me where i could go and get my car fixed cheaper he kept telling me today how much he hoped i would come back in how he always regretted not getting my number etc,281,60,1
ham,dear where you will be when i reach there,41,9,1
ham,awesome plan to get here any time after like  ltgt  ill text you details in a wee bit,85,18,1
ham,well the general price is  ltgt oz let me know ifwhenhow much you want,70,14,1
ham,hey i will be late im at amk need to drink tea or coffee,56,14,1
spam,please call our customer service representative on    between ampm as you have won a guaranteed  cash or  prize,111,18,1
spam,last chance claim ur  worth of discount vouchers today text shop to  now savamob offers mobile t cs savamob pobox muz  sub,122,22,1
ham,i remet alex nichols from middle school and it turns out hes dealing,68,13,1
ham,greetings me  consider yourself excused,39,5,1
ham,actually nvm got hella cash we still on for  ltgt ish,53,11,1
ham,do  all wan  meet up n combine all the parts hows da rest of da project going,77,17,1
ham,ok then i come n pick u at engin,32,9,1
spam,this is the nd time we have tried  contact u u have won the  pound prize  claim is easy call  now only p per min btnationalrate,127,26,1
ham,no but you told me you were going before you got drunk,54,12,1
ham,k k  then watch some films,26,6,1
ham,nope c  then,12,3,1
ham,shit that is really shocking and scary cant imagine for a second def up for night out do u think there is somewhere i could crash for night save on taxi,152,31,1
ham,its a valentine game   send dis msg to all ur friends  if  answers r d same then someone really loves u ques which colour suits me the bestrply me,146,29,1
ham,squeeeeeze this is christmas hug if u lik my frndshp den hug me back if u get  u r cute  u r luvd  u r so lucky none people hate u,130,31,1
ham,ok then no need to tell me anything i am going to sleep good night,66,15,1
ham,hey elaine is todays meeting still on,37,7,1
ham,sfine anytime all the best with it,34,7,1
spam,free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now,96,17,1
ham,are you coming to day for class,31,7,1
ham,tell them the drug dealers getting impatient,44,7,1
ham,im at work please call,22,5,1
ham,lol now im after that hot air balloon,37,8,1
ham,no current and food here i am alone also,40,9,1
ham,i am great princess what are you thinking about me,50,10,1
ham,no no i will check all rooms befor activities,45,9,1
ham,ill get there tomorrow and send it to you,41,9,1
ham,fuck cedar key and fuck her come over anyway tho,48,10,1
ham,sounds like a plan cardiff is still here and still cold im sitting on the radiator,82,16,1
spam,win the newest harry potter and the order of the phoenix book  reply harry answer  questions  chance to be the first among readers,130,23,1
ham,sounds like you have many talents would you like to go on a dinner date next week,81,17,1
ham,hey i missed you tm of last night as my phone was on the charge  smiles  i am meeting a friend shortly,102,22,1
ham,hes just gonna worry for nothing and he wont give you money its no use,70,16,1
ham,you will go to walmart ill stay,31,7,1
spam,sunshine quiz wkly q win a top sony dvd player if u know which country the algarve is in txt ansr to   sptyrone,111,23,1
spam,freemsgfeelin kinda lnly hope u like  keep me company jst got a cam moby wanna c my pictxt or reply date to  msgp rcv hlp  stop to,130,28,1
ham,so when you gonna get rimac access,34,8,1
ham,im home,7,2,1
ham,aight let me know when youre gonna be around usf,48,11,1
ham,hi can i please get a  ltgt  dollar loan from you ill pay you back by mid february pls,86,19,1
ham,havent mus ask if u can st wat of meet  lunch den u n him meet can already lor or u wan  go ask da ge st then confirm w me asap,127,32,1
spam,freemsg why havent you replied to my text im randy sexy female and live local luv to hear from u netcollex ltd p per msg reply stop to end,138,29,1
ham,the tables occupied im waiting by the tree,42,8,1
ham,wat time u finish ur lect today,31,7,1
ham,how izzit still raining,23,4,1
ham,uncle boye i need movies oh guide me plus you know torrents are not particularly legal here and the system is slowing down what should i do have a gr day plus have you started cos i dont meet you online how was the honey moon,225,46,1
ham,tiwary to rcbbattle between bang and kochi,42,7,1
ham,ssi thinl role is like sachinjust standing others have to hit,61,11,1
ham,get down in gandhipuram and walk to cross cut road right side ltgt street road and turn at first right,102,20,1
ham,yeah wheres your class at,25,5,1
ham,haha i think i did too,22,6,1
ham,how are you holding up,22,5,1
ham,sorry ill call later,20,4,1
ham,today im not workin but not free oso gee thgt u workin at ur frens shop,71,16,1
ham,ok set let u noe e details later,32,8,1
ham,prabhaim sorydarealyfrm heart im sory,37,5,1
ham,ups which is days also and the shipping company that takes wks the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff,174,37,1
spam,freemsg our records indicate you may be entitled to  pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,150,30,1
ham,awesome lemme know whenever youre around,40,7,1
ham,nope i waiting in sch  daddy,28,6,1
ham,don no dawhats you plan,23,5,1
ham,just come home i dont want u to be miserable,44,10,1
ham,sounds gd haha can wah u yan jiu so fast liao,45,11,1
ham,no ill meet you in the library,30,7,1
ham,where,5,1,1
ham,i am  ft we will be a good combination,38,9,1
ham,omg i want to scream i weighed myself and i lost more weight woohoo,67,14,1
ham,wot u up  thout u were gonna call me txt bak luv k,50,14,1
ham,hey anyway i have to,20,5,1
ham,love isnt a decision its a feeling if we could decide who to love then life would be much simpler but then less magical,119,24,1
ham,getting tickets  walsall tue  th march my mate is getting me them on sat ill pay my treat want  go txt bak terry,112,23,1
ham,i cant pick the phone right now pls send a message,50,11,1
ham,u gd lor go shopping i got stuff to do u wan  watch infernal affairs a not come lar,83,19,1
ham,honey  sweetheart  darling  sexy buns  sugar plum  loverboy  i miss you boytoy  smacks your ass did you go to the gym too,121,22,1
ham,good good billy mates all gone just been jogging again did enjoy concert,72,13,1
ham,i dnt wnt to tlk wid u,22,7,1
ham,what can i do might accidant tookplace between somewhere ghodbandar rd traffic moves slovely so plz slip amp dont worry,119,20,1
ham,am going to take bath ill place the key in window,49,11,1
ham,sorry ill call later in meeting any thing related to trade please call arul ltgt,80,15,1
ham,faith makes things possiblehope makes things worklove makes things beautifulmay you have all three this christmasmerry christmas,128,17,1
